rating,review
4,khá ngon so với giá điều giao lộn màu nhưng không sao
2,đặt 1 trắng 1đen giao
4,giày đẹp như hình hơi bẩn tí
4,được đi nhẹ nhàng giá hợp lý
4,hàng ổn trong tầm giá
3,đặt mầu đen giao mầu đỏ bó tay lun
2,tiền nào của đó
4,sp tuyệt vời cổ rất ôm chân dây buộc khá chắc điều may phần cổ còn nhiều chỉ dư giao hàng nhanh
4,ok m nhận hàng như shop giới thiệu
4,giày mang êm tốt trong tầm giá
3,không ok lắm
4,bây giờ ổn sau này thì không biết tuy hơi chật nhưng thôi cố gắng
4,giày mỏng co giãn nhưng không chắc chắn mình thấy phần gót mép giày không dày
1,hàng lỗi
4,giày tạm được
4,da hơi thô cứng
4,giay mang vua chân giầy y như trong hình ok lăm
3,giày đế cứng lót giày mỏng đi rất khó chịu vải cứng cử động mạnh sẽ cạ vào chân cảm thấy đau giày này chỉ lái xe máy chắc hợp leo núi về bầm chân luôn
4,độ bền chưa biết nhưng về hình dáng bề ngoài đúng như quảng cáođẹp
4,đặt màu xanh lá giao hàng xanh dương nhưng hàng cũng tốt cho 4 sao
3,giây nay lam chưa đat đi k êm chân hai xem lai chât lương cua nha san xuât
4,mình mua hàng sử dụng 1 năm rồi bây h mới dịp để nhận xét qua thời gian sử dụng thì mình thấy đôi nàu đi rất bền từ khi mua hàng mình sử dụng để chạy bộ leo núi đi học đi chơi thoải mái mỗi lần sử dụng mình rất tự tin với số tiền bỏ ra cho này xứng đáng chỉ 1 điểm lưu ý lót giày khá tệ lẽ do mình hoạt động nhiều nên nhanh rách thể thay được giày hơi nặng gần 700gr lẽ điểm trừ suy nhất
4,phù hợp giá cả
4,mua được 3 months thì bị bung mất 1 con ốc cơ bản đẹp dùng ổn
4,giày đẹp như hình giao hàng nhanh nhiệt tình
4,đế cứng cáp đi chơi thể thao or xe máy tốt
3,giày quá nặng đi không êm chân bị đau đầu ngón chân
4,giao hàng nhanh giày giống hệt như trong hình đường may đường cắt khá tốt trông rất chắc chắn giày rất đẹp đi vào chắc chắn êm chân vừa form đế cao su ma sát tốt nếu dùng để chơi thể thao thì rất tuyệt nhưng nếu ai thích chạy bộ thì sẽ k phù hợp vì giày hơi nặng hơn giày chạy bộ 1 chút nên nếu các bạn cầm lên sẽ k thích ngoài điều đó ra thì mọi thứ đều ổn sẽ bình luận chi tiết hơn sau khi dùng
4,đẹp tốt so với tầm giá
4,43 đi vừa in đồ thượng đình thì khỏi bàn đi mấy tháng r vẫn bền mà đế trông càng bẩn càng đẹp chỉ tội đi khá bí chân
3,nên mua tại công ty sẽ k mất phí ship
3,nhìn trong hình vs ở ngoài khác xa vẫn đẹp
4,mẫu mã khá ô cê chất lượng thì chưa đá nên chưa đánh giá nhưng cảm giác đầu tiên rất ưng
3,đế giày chất liệu vải rất mềm nên cảm giác không chắc chân lắm sau khi sử dụng vài ngày lớp lót bị bong tróc tạm hài lòng
4,mang vào êm thoải mái đẹp nhưng làm chửa kỷ lem quá giao hơi lâu
4,nói chung ok
4,cũng được
4,giày như hình shop tư vấn nhiệt tình
2,giày cứng quá đá được 1 lần bỏ luôn
1,quá chánbị tróc da liền
4,mua đồng giao đỏ không bt shop làm ăn kiểu gì cũng mai chất lượng giày cũng ok
3,đã xem kích thước eu 39 tương đương việt nam nhận hàng nhỏ xíu cho con gái mang hơi rộng chút cháu số 36 khen giày đi êm thôi để dành cho nó
4,chất lượng ổn đeo thấy thoả mái ổn so với giá
4,cũng ổn nhưng đế hơi dễ mòn
4,đẹp
3,giày chật quá thì làm sao để đổi lại shop ơi
3,ít viền vàng nhưg vẫn ok
4,shop ơi giày sao nó từ khúc ngón út hơi chật
4,giày giống như hình
4,sp tốt phu hợp với mức giá
4,mang nhẹ êm chân
4,hài lòng với chất lượng hình ảnh
4,đôi giày huyền thoại
4,sp giống ảnh kiểu form mềm vải mỏng khá đẹp đế mềm nhưng không êm chân đường chỉ may còn sót nhiều nhìn chung đẹp với mức giá 100k
2,giày rất ok
3,giày êm ái giá hợp lý tùy nhiên hơi rộng số với chân ok
4,chất lượng tốt
4,chất lượng tốt
4,hàng giống hình với giá khuyến mại 129 thùng thì mua ăn cũng ổn
4,3 đôi giày đều đẹp chỉ k thích mổi cái giao hàng quá lâu
4,mang chưa thật sự êm co lẽ do giá rẻ còn lúc thi đấu thì dễ bị bong nhưng cũng bền
4,giao hàng quá chậm
1,chất lượng giày kém mĩnh mua trả lại hàng mở gian hàng chính hãng nhưng lại bán hang gia
1,giầy dỏm không phải hàng fila thất vọng
4,shop không phản hồi
3,bó cổ chân quá
3,sp tạm ổn vs giá tiền 2 vì đóng gói 2 vì mùi nhựa đế giầy mùi nhựa quá kinh khủng ám mùi vào tay giầy êm 1 1 lót giầy k đảm bảo đeo vào dút ra bung cmn lót đế tổng cộng 1 đánh giá cho sp
4,hàng không giống mẫu cho lắm nhưng vẫn rất tốt mong shop cố gắng hơn
2,đặt màu trắng mà lại giao màu hồng
3,viền hoạ tiết sao k để màu đen hoặc trắng mang đôi giày xám mà nhìn như con bóng chợ đáng sợ thôi kệ 30k nên cũng k trách nhiều
3,shop đưa đôi giày không giống lắm
1,không giống như trên hình viền thì màu hồng chứ không phải màu trắng rất chán
3,bình thường
4,dat mau tim sao giao mau den
1,giầy xấu méo tả đk luôn
1,giầy k giống như trong hình xấu
3,đặt hàng màu green shop giao màu brown nếu hết màu thì báo hủy không nên làm ăn như vậy không trung thực
3,giày đẹp chất lượng tạm ổn
4,giá cả hợp lý đẹp lắm
4,giày đi êm rất thích
3,giầy chất lượng tạm ổn tuy nhiên chọn màu đen hết mà shop lại giao màu cam nếu hết màu thì phải liên hệ khách xem đổi không đã tự ý giao màu khác không tôn trọng kh
2,mua giày nhờ thấy sợi dây màu xanh dạ quang đẹp mà shop lại để sợi dây xám
3,nhìn thì được nhung đế dán da dán
4,đóng hộp chưa chắc chắn lắm giày chất lượng đúng với giá tiền
1,đặt hàng sai 37 giao 38 không còn dám mua nữa
2,shop gì lm ăn không ki khoi bán giày 2dôi ma toan 1ben không à ban hang như zay sao ma mâng đây troi
4,dùng ổn hợp lý với tầm giá này
2,không hài lòng
4,bình thường
1,chất lượng kém bị đứt chỉ 1 đoạn dài đóng gói sơ sài
3,giao không đúng màu
3,đồng hồ như đồ chơi của con nít
3,day buôc dây đưa day lười không co dây đông hô to đưa đông hô be tý
2,nói giao hình mũi tên nhưng không đúng kiểu
3,chat luong tot nhung gia hoi cao
4,giày thì cx đẹp độ bền chưa bt nhưng giây giày hơi ngắn
3,phần thun bị bum tróc hết rồi ạ
4,mang chưa thật sự êm co lẽ do giá rẻ còn lúc thi đấu thì dễ bị bong nhưng cũng bền
4,giao hàng quá chậm
1,chất lượng giày kém mĩnh mua trả lại hàng mở gian hàng chính hãng nhưng lại bán hang gia
1,giầy dỏm không phải hàng fila thất vọng
4,shop không phản hồi
3,bó cổ chân quá
3,sp tạm ổn vs giá tiền 2 vì đóng gói 2 vì mùi nhựa đế giầy mùi nhựa quá kinh khủng ám mùi vào tay giầy êm 1 1 lót giầy k đảm bảo đeo vào dút ra bung cmn lót đế tổng cộng 1 đánh giá cho sp
4,hàng không giống mẫu cho lắm nhưng vẫn rất tốt mong shop cố gắng hơn
2,đặt màu trắng mà lại giao màu hồng
3,viền hoạ tiết sao k để màu đen hoặc trắng mang đôi giày xám mà nhìn như con bóng chợ đáng sợ thôi kệ 30k nên cũng k trách nhiều
3,shop đưa đôi giày không giống lắm
1,không giống như trên hình viền thì màu hồng chứ không phải màu trắng rất chán
3,bình thường
4,dat mau tim sao giao mau den
1,giầy xấu méo tả đk luôn
1,giầy k giống như trong hình xấu
3,đặt hàng màu green shop giao màu brown nếu hết màu thì báo hủy không nên làm ăn như vậy không trung thực
3,giày đẹp chất lượng tạm ổn
4,giá cả hợp lý đẹp lắm
4,giày đi êm rất thích
3,giầy chất lượng tạm ổn tuy nhiên chọn màu đen hết mà shop lại giao màu cam nếu hết màu thì phải liên hệ khách xem đổi không đã tự ý giao màu khác không tôn trọng kh
2,mua giày nhờ thấy sợi dây màu xanh dạ quang đẹp mà shop lại để sợi dây xám
3,nhìn thì được nhung đế dán da dán
4,đóng hộp chưa chắc chắn lắm giày chất lượng đúng với giá tiền
1,đặt hàng sai 37 giao 38 không còn dám mua nữa
2,shop gì lm ăn không ki khoi bán giày 2dôi ma toan 1ben không à ban hang như zay sao ma mâng đây troi
1,chất lượng kém bị đứt chỉ 1 đoạn dài đóng gói sơ sài
3,giao không đúng màu
3,đồng hồ như đồ chơi của con nít
3,day buôc dây đưa day lười không co dây đông hô to đưa đông hô be tý
2,nói giao hình mũi tên nhưng không đúng kiểu
3,chat luong tot nhung gia hoi cao
4,giày thì cx đẹp độ bền chưa bt nhưng giây giày hơi ngắn
3,phần thun bị bum tróc hết rồi ạ
4,giày đẹp như hình hơi bẩn tí
1,sai mấu ib shop k trả lời
2,giao hàng không đúng màu gọi dt thì không nge
2,hàng quá kém chất lượng đường khâu không chuẩn vừa đi rách
2,phần đế lót giày cần làm cho hẳn hoi tử tế màu lót giày xấu thì chớ lại bị xô xệch tứ lung tung miếng lót ngay lần thử đầu tiên
4,khá ngon so với giá điều giao lộn màu nhưng không sao
2,đặt 1 trắng 1đen giao
4,được đi nhẹ nhàng giá hợp lý
4,hàng ổn trong tầm giá
3,đặt mầu đen giao mầu đỏ bó tay lun
4,sp tuyệt vời cổ rất ôm chân dây buộc khá chắc điều may phần cổ còn nhiều chỉ dư giao hàng nhanh
2,tiền nào của đó
4,ok m nhận hàng như shop giới thiệu
4,giày mang êm tốt trong tầm giá
4,bây giờ ổn sau này thì không biết tuy hơi chật nhưng thôi cố gắng
4,giày mỏng co giãn nhưng không chắc chắn mình thấy phần gót mép giày không dày
4,giày tạm được
4,giay mang vua chân giầy y như trong hình ok lăm
3,giày đế cứng lót giày mỏng đi rất khó chịu vải cứng cử động mạnh sẽ cạ vào chân cảm thấy đau giày này chỉ lái xe máy chắc hợp leo núi về bầm chân luôn
4,độ bền chưa biết nhưng về hình dáng bề ngoài đúng như quảng cáođẹp
